price;build_year;year;road_name;bon;bu;gungu;serial;gr_code;road_code;bgd;bgd_bon;bgd_bu;bgd_sigungu;bgd_emd;bgd_gibun;apt_name;month;day;serial2;size;gibun;area_code;floor;price_by_area;deal_ymd
65500;2006;2019;올림픽로;00366;00000;11710;04;0;3123023; 방이동;0040;0000;11710;11100;1;파라다이스빌(40-0);2;23;11710-5750;84,9500;40;11710;13;2544;2019-02-23
20200;1998;2019;오금로11길;00055;00000;11710;01;0;4169374; 방이동;0048;0005;11710;11100;1;현대주상복합;2;25;11710-119;27,2300;48-5;11710;6;2448;2019-02-25
100000;1984;2019;오금로;00405;00000;11710;05;0;3123014; 오금동;0166;0000;11710;11200;1;상아1차아파트;2;9;NA;122,6700;166;11710;11;2690;2019-02-09
69500;1985;2019;동남로24길;00006;00000;11710;01;0;4169064; 오금동;0164;0000;11710;11200;1;우창;2;11;11710-129;76,4200;164;11710;1;3001;2019-02-11
51000;2001;2019;성내천로;00087;00000;11710;01;0;3123010; 오금동;0138;0000;11710;11200;1;우방;2;13;11710-127;59,9200;138;11710;3;2808;2019-02-13
59500;2001;2019;성내천로;00087;00000;11710;01;0;3123010; 오금동;0138;0000;11710;11200;1;우방;2;14;11710-127;72,7700;138;11710;4;2698;2019-02-14
47000;2003;2019;중대로;00292;00000;11710;03;0;3123016; 오금동;0081;0002;11710;11200;1;매그놀리아(1차);2;15;11710-199;80,0900;81-2;11710;6;1936;2019-02-15
96000;1984;2019;오금로35길;00017;00000;11710;01;0;4169393; 오금동;0043;0000;11710;11200;1;현대(2-4차);2;23;11710-130;84,9800;43;11710;14;3727;2019-02-23
61500;2001;2019;성내천로;00087;00000;11710;01;0;3123010; 오금동;0138;0000;11710;11200;1;우방;2;26;11710-127;84,9500;138;11710;2;2389;2019-02-26
101500;1984;2019;오금로35길;00017;00000;11710;01;0;4169393; 오금동;0043;0000;11710;11200;1;현대(2-4차);2;27;11710-130;84,9800;43;11710;4;3941;2019-02-27
48200;1997;2019;양산로8길;00008;00000;11710;01;0;4169365; 거여동;0290;0000;11710;11300;1;거여1단지;2;1;11710-133;49,8000;290;11710;2;3193;2019-02-01
59000;1998;2019;마천로57길;00016;00000;11710;01;0;4169116; 마천동;0304;0000;11710;11400;1;마천동금호타운1;2;2;11710-148;59,9300;304;11710;2;3248;2019-02-02
53000;1998;2019;마천로57길;00016;00000;11710;01;0;4169116; 마천동;0304;0000;11710;11400;1;마천동금호타운1;2;6;11710-148;59,9300;304;11710;3;2918;2019-02-06
65500;2003;2019;성내천로43바길;00035;00003;11710;01;0;4169285; 마천동;0271;0017;11710;11400;1;산성;2;9;11710-205;84,9200;271-17;11710;2;2545;2019-02-09
165000;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;3;2;11710-164;76,5000;27;11710;13;7117;2019-03-02
168700;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;3;2;11710-6249;84,9900;22;11710;11;6550;2019-03-02
165000;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;3;4;11710-164;76,5000;27;11710;14;7117;2019-03-04
150000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;3;4;11710-6249;84,9900;22;11710;17;5824;2019-03-04
123500;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;3;4;11710-6028;59,8800;35;11710;10;6806;2019-03-04
202000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;3;6;11710-6249;124,2200;22;11710;13;5366;2019-03-06
151000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;3;6;11710-6346;84,8000;19;11710;6;5876;2019-03-06
135000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;3;9;11710-6028;84,9700;35;11710;19;5243;2019-03-09
169500;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;3;9;11710-6249;84,9900;22;11710;20;6581;2019-03-09
140000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;3;9;11710-6028;84,9500;35;11710;31;5438;2019-03-09
160000;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;3;10;11710-164;76,5000;27;11710;3;6901;2019-03-10
163750;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;3;12;11710-164;76,5000;27;11710;5;7063;2019-03-12
128500;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;3;12;11710-6346;59,9600;19;11710;25;7072;2019-03-12
160800;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;3;13;11710-164;76,5000;27;11710;1;6936;2019-03-13
177000;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;3;14;11710-164;82,5100;27;11710;15;7079;2019-03-14
134000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;3;14;11710-6346;59,9600;19;11710;12;7374;2019-03-14
154700;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;3;14;11710-6249;84,9900;22;11710;14;6006;2019-03-14
179000;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;3;14;11710-164;82,6100;27;11710;13;7150;2019-03-14
164000;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;3;14;11710-164;76,5000;27;11710;5;7074;2019-03-14
136000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;3;15;11710-6028;84,8300;35;11710;3;5290;2019-03-15
133000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;3;15;11710-6346;59,9600;19;11710;6;7319;2019-03-15
145000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;3;15;11710-6249;84,9900;22;11710;5;5630;2019-03-15
145000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;3;15;11710-6028;84,9500;35;11710;11;5632;2019-03-15
144000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;3;16;11710-6028;84,8300;35;11710;21;5601;2019-03-16
159500;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;3;16;11710-6346;84,8800;19;11710;18;6201;2019-03-16
142000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;3;16;11710-6028;84,9500;35;11710;6;5516;2019-03-16
145000;1981;2019;올림픽로4길;00042;00000;11710;01;0;4169439; 잠실동;0101;0001;11710;10100;1;우성아파트;3;18;11710-159;96,6500;101-1;11710;1;4950;2019-03-18
70000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;3;18;11710-6249;27,6800;22;11710;9;8345;2019-03-18
161000;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;3;18;11710-164;76,5000;27;11710;2;6945;2019-03-18
172000;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;3;18;11710-164;81,7500;27;11710;9;6943;2019-03-18
164000;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;3;18;11710-164;76,5000;27;11710;6;7074;2019-03-18
128000;1981;2019;올림픽로4길;00042;00000;11710;01;0;4169439; 잠실동;0101;0001;11710;10100;1;우성아파트;3;19;11710-159;80,3500;101-1;11710;3;5257;2019-03-19
132000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;3;19;11710-6346;59,9600;19;11710;9;7264;2019-03-19
133000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;3;19;11710-6346;59,9600;19;11710;18;7319;2019-03-19
115000;2005;2019;올림픽로;00212;00000;11710;01;0;3123023; 잠실동;0040;0000;11710;10100;1;갤러리아팰리스;3;20;11710-281;84,4450;40;11710;22;4494;2019-03-20
126000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;3;20;11710-6249;59,9900;22;11710;28;6931;2019-03-20
165000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;3;20;11710-6249;84,9900;22;11710;20;6406;2019-03-20
169000;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;3;21;11710-164;76,5000;27;11710;7;7290;2019-03-21
146000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;3;21;11710-5957;84,8200;44;11710;22;5680;2019-03-21
183000;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;3;22;11710-164;82,6100;27;11710;6;7310;2019-03-22
158000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;3;22;11710-6346;84,8800;19;11710;24;6142;2019-03-22
140000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;3;22;11710-6028;84,8300;35;11710;7;5446;2019-03-22
173000;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;3;23;11710-164;76,5000;27;11710;7;7462;2019-03-23
129500;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;3;23;11710-6346;59,9600;19;11710;8;7127;2019-03-23
152000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;3;23;11710-6346;84,8000;19;11710;9;5915;2019-03-23
205000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;3;23;11710-6249;124,2200;22;11710;32;5445;2019-03-23
200000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;3;23;11710-6249;124,2200;22;11710;9;5313;2019-03-23
168000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;3;23;11710-6249;84,9900;22;11710;20;6523;2019-03-23
146500;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;3;23;11710-6028;84,8300;35;11710;3;5699;2019-03-23
173000;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;3;25;11710-164;76,5000;27;11710;6;7462;2019-03-25
186000;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;3;25;11710-164;82,6100;27;11710;5;7430;2019-03-25
213000;2005;2019;올림픽로;00212;00000;11710;01;0;3123023; 잠실동;0040;0000;11710;10100;1;갤러리아팰리스;3;26;11710-281;176,0340;40;11710;34;3992;2019-03-26
157000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;3;26;11710-6346;84,8800;19;11710;12;6103;2019-03-26
81000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;3;26;11710-6249;27,6800;22;11710;27;9656;2019-03-26
130000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;3;26;11710-6028;59,8800;35;11710;15;7164;2019-03-26
121000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;3;27;11710-5957;59,9700;44;11710;9;6658;2019-03-27
157000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;3;27;11710-6346;84,9700;19;11710;20;6097;2019-03-27
180000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;3;27;11710-6028;114,7000;35;11710;23;5178;2019-03-27
130000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;3;27;11710-6028;59,8800;35;11710;5;7164;2019-03-27
180000;1978;2019;송파대로;00567;00000;11710;01;0;2005011; 잠실동;0027;0000;11710;10100;1;주공아파트 5단지;3;28;11710-164;76,5000;27;11710;12;7764;2019-03-28
143800;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;3;29;11710-6028;84,8300;35;11710;3;5594;2019-03-29
164900;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;3;29;11710-6346;84,8000;19;11710;13;6417;2019-03-29
155000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;3;29;11710-6249;84,9900;22;11710;8;6018;2019-03-29
144000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;3;30;11710-5957;84,8200;44;11710;22;5602;2019-03-30
125700;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;3;30;11710-6346;59,9600;19;11710;2;6918;2019-03-30
160000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;3;30;11710-6346;84,8000;19;11710;18;6226;2019-03-30
166000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;3;30;11710-6346;84,8000;19;11710;19;6459;2019-03-30
136000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;3;30;11710-6028;84,9500;35;11710;2;5283;2019-03-30
132500;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;3;30;11710-6028;59,8800;35;11710;23;7302;2019-03-30
127000;1980;2019;올림픽로;00399;00000;11710;02;0;3123023; 신천동;0020;0004;11710;10200;1;진주;3;2;11710-172;59,4700;20-4;11710;10;7047;2019-03-02
130000;2013;2019;올림픽로35가길;00009;00000;11710;01;0;4169551; 신천동;0011;0004;11710;10200;1;잠실 푸르지오 월드마크;3;2;11710-7307;112,2500;11-4;11710;13;3821;2019-03-02
73000;2008;2019;올림픽로;00435;00000;11710;02;0;3123023; 신천동;0017;0000;11710;10200;1;파크리오;3;2;11710-6266;35,2400;17;11710;2;6835;2019-03-02
75000;1988;2019;올림픽로35가길;00011;00000;11710;01;0;4169551; 신천동;0011;0009;11710;10200;1;한신코아;3;4;11710-175;52,5100;11-9;11710;4;4713;2019-03-04
120000;1980;2019;올림픽로;00399;00000;11710;02;0;3123023; 신천동;0020;0004;11710;10200;1;진주;3;9;11710-172;59,4700;20-4;11710;1;6658;2019-03-09
147000;2005;2019;올림픽로;00269;00000;11710;02;0;3123023; 신천동;0007;0018;11710;10200;1;롯데캐슬골드;3;11;11710-5589;148,1500;7-18;11710;22;3274;2019-03-11
130000;2008;2019;올림픽로;00435;00000;11710;02;0;3123023; 신천동;0017;0000;11710;10200;1;파크리오;3;13;11710-6266;84,7900;17;11710;13;5059;2019-03-13
130000;1979;2019;올림픽로35길;00104;00000;11710;01;0;4169554; 신천동;0007;0000;11710;10200;1;장미1;3;14;11710-170;82,4500;7;11710;8;5203;2019-03-14
111000;2008;2019;올림픽로;00435;00000;11710;02;0;3123023; 신천동;0017;0000;11710;10200;1;파크리오;3;14;11710-6266;59,8600;17;11710;27;6119;2019-03-14
135000;2008;2019;올림픽로;00435;00000;11710;02;0;3123023; 신천동;0017;0000;11710;10200;1;파크리오;3;16;11710-6266;84,9000;17;11710;20;5247;2019-03-16
169300;1979;2019;올림픽로35길;00104;00000;11710;01;0;4169554; 신천동;0007;0000;11710;10200;1;장미1;3;20;11710-170;120,0000;7;11710;7;4655;2019-03-20
130500;2008;2019;올림픽로;00435;00000;11710;02;0;3123023; 신천동;0017;0000;11710;10200;1;파크리오;3;20;11710-6266;84,9000;17;11710;12;5072;2019-03-20
134500;2008;2019;올림픽로;00435;00000;11710;02;0;3123023; 신천동;0017;0000;11710;10200;1;파크리오;3;21;11710-6266;84,7900;17;11710;11;5234;2019-03-21
190000;1980;2019;올림픽로;00399;00000;11710;02;0;3123023; 신천동;0020;0004;11710;10200;1;진주;3;22;11710-172;148,0600;20-4;11710;2;4234;2019-03-22
138000;1980;2019;올림픽로;00399;00000;11710;02;0;3123023; 신천동;0020;0004;11710;10200;1;진주;3;23;11710-172;71,3400;20-4;11710;1;6383;2019-03-23
147000;2008;2019;올림픽로;00435;00000;11710;02;0;3123023; 신천동;0017;0000;11710;10200;1;파크리오;3;24;11710-6266;84,7900;17;11710;19;5721;2019-03-24
145000;1979;2019;올림픽로35길;00104;00000;11710;01;0;4169554; 신천동;0007;0000;11710;10200;1;장미1;3;25;11710-170;99,0000;7;11710;13;4833;2019-03-25
145000;2005;2019;올림픽로;00269;00000;11710;02;0;3123023; 신천동;0007;0018;11710;10200;1;롯데캐슬골드;3;26;11710-5589;148,1500;7-18;11710;12;3229;2019-03-26
116000;2008;2019;올림픽로;00435;00000;11710;02;0;3123023; 신천동;0017;0000;11710;10200;1;파크리오;3;27;11710-6266;59,9500;17;11710;5;6385;2019-03-27
89130;1980;2019;올림픽로33길;00017;00000;11710;01;0;4169430; 신천동;0017;0006;11710;10200;1;미성;3;28;11710-166;46,5400;17-6;11710;7;6319;2019-03-28
110500;2008;2019;올림픽로;00435;00000;11710;02;0;3123023; 신천동;0017;0000;11710;10200;1;파크리오;3;28;11710-6266;59,9500;17;11710;11;6082;2019-03-28
155000;1979;2019;올림픽로35길;00104;00000;11710;01;0;4169554; 신천동;0007;0000;11710;10200;1;장미1;3;29;11710-170;99,0000;7;11710;4;5166;2019-03-29
134000;1979;2019;올림픽로35길;00104;00000;11710;01;0;4169554; 신천동;0007;0000;11710;10200;1;장미1;3;30;11710-170;82,4500;7;11710;11;5363;2019-03-30
113000;2008;2019;올림픽로;00435;00000;11710;02;0;3123023; 신천동;0017;0000;11710;10200;1;파크리오;3;30;11710-6266;59,9500;17;11710;28;6220;2019-03-30
115500;2008;2019;올림픽로;00435;00000;11710;02;0;3123023; 신천동;0017;0000;11710;10200;1;파크리오;3;30;11710-6266;59,9500;17;11710;5;6357;2019-03-30
139500;1980;2019;올림픽로;00399;00000;11710;02;0;3123023; 신천동;0020;0004;11710;10200;1;진주;3;30;11710-172;71,3400;20-4;11710;6;6452;2019-03-30
134800;2008;2019;올림픽로;00435;00000;11710;02;0;3123023; 신천동;0017;0000;11710;10200;1;파크리오;3;31;11710-6266;84,7900;17;11710;23;5246;2019-03-31
164500;2008;2019;올림픽로;00435;00000;11710;02;0;3123023; 신천동;0017;0000;11710;10200;1;파크리오;3;31;11710-6266;144,7700;17;11710;25;3749;2019-03-31
70000;1995;2019;한가람로;00448;00000;11710;02;0;3123020; 풍납동;0506;0000;11710;10300;1;동아한가람1;3;10;11710-6;84,3800;506;11710;13;2737;2019-03-10
70000;1995;2019;토성로;00038;00006;11710;01;0;3123019; 풍납동;0508;0000;11710;10300;1;한강극동;3;13;11710-17;84,7600;508;11710;8;2725;2019-03-13
43000;1999;2019;토성로;00037;00000;11710;01;0;3123019; 풍납동;0260;0000;11710;10300;1;현대리버빌1지구;3;16;11710-19;43,2000;260;11710;1;3284;2019-03-16
185000;2006;2019;잠실로;00088;00000;11710;01;0;3123015; 잠실동;0044;0000;11710;10100;1;레이크팰리스;4;3;11710-5957;135,8200;44;11710;21;4494;2019-04-03
74000;2008;2019;올림픽로;00135;00000;11710;01;0;3123023; 잠실동;0022;0000;11710;10100;1;리센츠;4;3;11710-6249;27,6800;22;11710;19;8822;2019-04-03
150000;2007;2019;잠실로;00062;00000;11710;01;0;3123015; 잠실동;0035;0000;11710;10100;1;트리지움;4;3;11710-6028;84,8300;35;11710;29;5835;2019-04-03
168000;2005;2019;올림픽로;00212;00000;11710;01;0;3123023; 잠실동;0040;0000;11710;10100;1;갤러리아팰리스;4;4;11710-281;151,1890;40;11710;36;3666;2019-04-04
162000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;4;4;11710-6346;84,8000;19;11710;30;6304;2019-04-04
193000;2005;2019;올림픽로;00212;00000;11710;01;0;3123023; 잠실동;0040;0000;11710;10100;1;갤러리아팰리스;4;5;11710-281;176,0340;40;11710;4;3618;2019-04-05
157000;2008;2019;올림픽로;00099;00000;11710;01;0;3123023; 잠실동;0019;0000;11710;10100;1;잠실엘스;4;5;11710-6346;84,8800;19;11710;10;6103;2019-04-05
